,idaviso,idcaracteristica
280479,48545892,1000078
280480,48545892,1000079
280481,48545892,1000090
280482,48545892,1000092
280483,48545892,1000097
280484,48545892,1000100
280485,48545892,1000102
280486,48545892,1000103
280487,48545892,1000104
280488,48545892,1000111
280489,48545892,1000118
281090,46811380,1000016
281091,46811380,1000068
281092,46811380,1000078
281093,46811380,1000079
281094,46811380,1000090
281095,46811380,1000092
281096,46811380,1000100
281097,46811380,1000112
282414,48625471,1000001
282415,48625471,1000016
282416,48625471,1000025
282417,48625471,1000026
282418,48625471,1000027
282419,48625471,1000038
282420,48625471,1000071
282421,48625471,1000078
282422,48625471,1000079
282423,48625471,1000097
282424,48625471,1000102
282425,48625471,1000104
282426,48625471,1000105
282427,48625471,1000106
282428,48625471,1000108
282429,48625471,1000110
282430,48625471,1000111
282431,48625471,1000117
282432,48625471,1000118
283541,48518760,1000004
283542,48518760,1000016
283543,48518760,1000019
283544,48518760,1000029
283545,48518760,1000100
283546,48518760,1000102
283547,48518760,1000112
284529,48713567,1000001
284530,48713567,1000002
284531,48713567,1000016
284532,48713567,1000018
284533,48713567,1000025
284534,48713567,1000026
284535,48713567,1000027
284536,48713567,1000038
284537,48713567,1000050
284538,48713567,1000068
284539,48713567,1000071
284540,48713567,1000078
284541,48713567,1000079
284542,48713567,1000097
284543,48713567,1000099
284544,48713567,1000100
284545,48713567,1000102
284546,48713567,1000103
284547,48713567,1000104
284548,48713567,1000105
284549,48713567,1000106
284550,48713567,1000108
284551,48713567,1000109
284552,48713567,1000110
284553,48713567,1000111
284554,48713567,1000112
286047,48037829,1000016
286048,48037829,1000068
286049,48037829,1000078
286050,48037829,1000079
286051,48037829,1000090
286052,48037829,1000092
286053,48037829,1000100
286054,48037829,1000112
287016,48062330,1000016
287017,48062330,1000068
287018,48062330,1000078
287019,48062330,1000079
287020,48062330,1000090
287021,48062330,1000092
287022,48062330,1000100
287023,48062330,1000112
287707,48529803,1000002
287708,48529803,1000016
287709,48529803,1000018
287710,48529803,1000102
288760,43648228,1000010
288761,43648228,1000016
288762,43648228,1000018
288763,43648228,1000021
288764,43648228,1000025
288765,43648228,1000026
288766,43648228,1000027
288767,43648228,1000029
288768,43648228,1000032
288769,43648228,1000036
288770,43648228,1000046
288771,43648228,1000078
288772,43648228,1000085
288773,43648228,1000097
288774,43648228,1000099
288775,43648228,1000101
288776,43648228,1000102
288777,43648228,1000103
288778,43648228,1000104
288779,43648228,1000108
288780,43648228,1000109
288781,43648228,1000110
288782,43648228,1000111
288783,43648228,1000112
288784,43648228,1000114
288785,43648228,1000116
288786,43648228,1000117
288787,43648228,1000121
288788,43648228,1000122
288789,43648228,1000125
288790,43648228,1000127
288791,43648228,1000129
288792,43648228,2000160
289497,46838207,1000016
289498,46838207,1000068
289499,46838207,1000078
289500,46838207,1000079
289501,46838207,1000090
289502,46838207,1000092
289503,46838207,1000100
289504,46838207,1000112
292385,46540860,1000002
292386,46540860,1000016
292387,46540860,1000018
292388,46540860,1000025
292389,46540860,1000026
292390,46540860,1000027
292391,46540860,1000029
292392,46540860,1000038
292393,46540860,1000039
292394,46540860,1000078
292395,46540860,1000079
292396,46540860,1000085
292397,46540860,1000101
292398,46540860,1000102
292399,46540860,1000103
292400,46540860,1000104
292401,46540860,1000106
292402,46540860,1000109
292403,46540860,1000110
292404,46540860,1000111
292405,46540860,1000112
292406,46540860,1000114
292407,46540860,1000117
292408,46540860,1000118
293233,48286915,1000001
293234,48286915,1000002
293235,48286915,1000016
293236,48286915,1000018
293237,48286915,1000025
293238,48286915,1000026
293239,48286915,1000027
293240,48286915,1000038
293241,48286915,1000039
293242,48286915,1000046
293243,48286915,1000071
293244,48286915,1000078
293245,48286915,1000079
293246,48286915,1000085
293247,48286915,1000090
293248,48286915,1000097
293249,48286915,1000099
293250,48286915,1000100
293251,48286915,1000101
293252,48286915,1000102
293253,48286915,1000103
293254,48286915,1000104
293255,48286915,1000105
293256,48286915,1000106
293257,48286915,1000107
293258,48286915,1000108
293259,48286915,1000109
293260,48286915,1000110
293261,48286915,1000111
293262,48286915,1000112
293263,48286915,1000114
293264,48286915,1000116
293265,48286915,1000117
293266,48286915,1000118
294485,46838227,1000016
294486,46838227,1000068
294487,46838227,1000078
294488,46838227,1000079
294489,46838227,1000090
294490,46838227,1000092
294491,46838227,1000100
294492,46838227,1000112
294948,48626854,1000001
294949,48626854,1000002
294950,48626854,1000016
294951,48626854,1000018
294952,48626854,1000025
294953,48626854,1000026
294954,48626854,1000027
294955,48626854,1000038
294956,48626854,1000039
294957,48626854,1000046
294958,48626854,1000071
294959,48626854,1000078
294960,48626854,1000079
294961,48626854,1000085
294962,48626854,1000090
294963,48626854,1000097
294964,48626854,1000099
294965,48626854,1000100
294966,48626854,1000101
294967,48626854,1000102
294968,48626854,1000103
294969,48626854,1000104
294970,48626854,1000105
294971,48626854,1000106
294972,48626854,1000107
294973,48626854,1000108
294974,48626854,1000109
294975,48626854,1000110
294976,48626854,1000111
294977,48626854,1000112
294978,48626854,1000114
294979,48626854,1000116
294980,48626854,1000117
294981,48626854,1000118
296193,46887257,1000016
296194,46887257,1000018
296195,46887257,1000078
296196,46887257,1000079
296197,46887257,1000090
296198,46887257,1000100
296199,46887257,1000102
296200,46887257,1000104
296201,46887257,1000106
296202,46887257,1000112
296203,46887257,1000116
296204,46887257,1000117
296205,46887257,1000118
296652,47876419,1000016
296653,47876419,1000019
296654,47876419,1000025
296655,47876419,1000026
296656,47876419,1000038
296657,47876419,1000102
296658,47876419,1000103
296659,47876419,1000106
296660,47876419,1000110
296661,47876419,1000111
296662,47876419,1000116
297404,48526873,1000016
297405,48526873,1000018
297406,48526873,1000100
297407,48526873,1000101
297408,48526873,1000111
298199,47506286,1000004
298200,47506286,1000016
298201,47506286,1000019
298202,47506286,1000029
298203,47506286,1000068
298204,47506286,1000078
298205,47506286,1000079
298206,47506286,1000085
298207,47506286,1000090
298208,47506286,1000092
298209,47506286,1000100
298210,47506286,1000102
298211,47506286,1000112
298212,47506286,2000148
298532,47503218,1000009
298533,47503218,1000018
298534,47503218,1000019
298535,47503218,1000078
298536,47503218,1000079
298537,47503218,1000090
298538,47503218,1000092
298539,47503218,1000100
298540,47503218,1000111
298604,48432550,1000004
298605,48432550,1000016
298606,48432550,1000019
298607,48432550,1000027
298608,48432550,1000029
298609,48432550,1000100
298610,48432550,1000102
298611,48432550,1000108
299753,48686507,1000016
299754,48686507,1000038
299755,48686507,1000102
299756,48686507,1000103
299757,48686507,1000111
299758,48686507,1000114
299759,48686507,1000117
300348,47557970,1000016
300349,47557970,1000019
300350,47557970,1000078
300351,47557970,1000092
300352,47557970,1000100
300353,47557970,1000102
300354,47557970,1000111
300355,47557970,1000112
300356,47557970,1000117
301238,47597644,1000002
301239,47597644,1000016
301240,47597644,1000019
301241,47597644,1000027
301242,47597644,1000029
301243,47597644,1000038
301244,47597644,1000039
301245,47597644,1000068
301246,47597644,1000071
301247,47597644,1000078
301248,47597644,1000079
301249,47597644,1000088
301250,47597644,1000090
301251,47597644,1000092
301252,47597644,1000100
301253,47597644,1000102
301254,47597644,1000103
301255,47597644,1000104
301256,47597644,1000106
301257,47597644,1000108
301258,47597644,1000110
301259,47597644,1000112
301260,47597644,1000114
301261,47597644,1000116
301262,47597644,1000117
301263,47597644,1000118
301962,48713582,1000016
301963,48713582,1000019
301964,48713582,1000025
301965,48713582,1000026
301966,48713582,1000027
301967,48713582,1000046
301968,48713582,1000102
301969,48713582,1000108
301970,48713582,1000110
301971,48713582,1000112
301972,48713582,1000114
301973,48713582,1000116
304137,48713449,1000078
304138,48713449,1000102
304139,48713449,1000106
304140,48713449,1000109
304141,48713449,1000110
304142,48713449,1000111
304143,48713449,1000114
304144,48713449,1000117
304145,48713449,1000118
304182,48630919,1000001
304183,48630919,1000002
304184,48630919,1000016
304185,48630919,1000018
304186,48630919,1000025
304187,48630919,1000026
304188,48630919,1000027
304189,48630919,1000029
304190,48630919,1000038
304191,48630919,1000050
304192,48630919,1000078
304193,48630919,1000079
304194,48630919,1000090
304195,48630919,1000097
304196,48630919,1000102
304197,48630919,1000103
304198,48630919,1000104
304199,48630919,1000105
304200,48630919,1000106
304201,48630919,1000108
304202,48630919,1000109
304203,48630919,1000110
304204,48630919,1000111
304205,48630919,1000112
304206,48630919,1000117
304207,48630919,1000118
304466,48713587,1000009
304467,48713587,1000027
304468,48713587,1000029
304469,48713587,1000046
304470,48713587,1000095
304471,48713587,1000100
304472,48713587,1000102
304473,48713587,1000103
304474,48713587,1000112
304475,48713587,1000116
304543,48686930,1000016
304544,48686930,1000025
304545,48686930,1000026
304546,48686930,1000027
304547,48686930,1000038
304548,48686930,1000046
304549,48686930,1000078
304550,48686930,1000079
304551,48686930,1000100
304552,48686930,1000102
304553,48686930,1000103
304554,48686930,1000104
304555,48686930,1000105
304556,48686930,1000106
304557,48686930,1000108
304558,48686930,1000109
304559,48686930,1000110
304560,48686930,1000111
304561,48686930,1000116
304562,48686930,1000117
304563,48686930,1000118
305968,46811729,1000016
305969,46811729,1000018
305970,46811729,1000078
305971,46811729,1000092
305972,46811729,1000100
305973,46811729,1000102
305974,46811729,1000103
305975,46811729,1000104
305976,46811729,1000111
305977,46811729,1000112
308300,46811225,1000016
308301,46811225,1000039
308302,46811225,1000068
308303,46811225,1000078
308304,46811225,1000079
308305,46811225,1000090
308306,46811225,1000092
308307,46811225,1000097
308308,46811225,1000100
308309,46811225,1000112
309313,48140080,1000004
309314,48140080,1000019
309315,48140080,1000027
309316,48140080,1000029
309317,48140080,1000038
309318,48140080,1000046
309699,46842896,1000027
309700,46842896,1000121
309701,46842896,1000122
309702,46842896,1000127
309703,46842896,1000129
309704,46842896,2000142
309705,46842896,2000148
310253,48434295,1000002
310254,48434295,1000019
310255,48434295,1000027
310256,48434295,1000038
310257,48434295,1000046
310258,48434295,1000097
310259,48434295,1000100
310260,48434295,1000102
310261,48434295,1000103
310262,48434295,1000110
310263,48434295,1000111
310264,48434295,1000112
310265,48434295,2000141
310266,48434295,2000148
310267,48468224,1000002
310268,48468224,1000016
310269,48468224,1000100
310270,48468224,1000102
310271,48468224,1000112
312465,48543291,1000004
312466,48543291,1000016
312467,48543291,1000025
312468,48543291,1000026
312469,48543291,1000027
312470,48543291,1000038
312471,48543291,1000102
312472,48338058,1000001
312473,48338058,1000004
312474,48338058,1000016
312475,48338058,1000038
312476,48338058,1000078
312477,48338058,1000079
312478,48338058,1000102
312479,48338058,1000103
312480,48338058,1000111
312481,48338058,1000114
312482,48338058,1000117
312947,44005772,1000040
312948,44005772,1000046
312949,44005772,1000100
312950,44005772,1000102
312951,44005772,1000112
313027,48601976,1000016
313028,48601976,1000018
313029,48601976,1000025
313030,48601976,1000026
313031,48601976,1000029
313032,48601976,1000078
313033,48601976,1000102
313034,48601976,1000104
313035,48601976,1000111
313036,48601976,1000114
315033,46492558,1000002
315034,46492558,1000016
315035,46492558,1000019
315036,46492558,1000027
315037,46492558,1000029
315038,46492558,1000102
315767,46864718,1000001
315768,46864718,1000002
315769,46864718,1000016
315770,46864718,1000025
315771,46864718,1000026
315772,46864718,1000027
315773,46864718,1000078
315774,46864718,1000100
315775,46864718,1000102
315776,46864718,1000103
315777,46864718,1000104
315778,46864718,1000110
315779,46864718,1000111
315780,46864718,1000112
315781,46864718,1000114
315782,46864718,1000116
316347,48544979,1000003
316348,48544979,1000004
316349,48544979,1000019
316350,48544979,1000068
316351,48544979,1000102
316352,48544979,1000107
316353,48544979,1000111
316354,48544979,1000114
316355,48544979,2000148
316374,48543154,1000016
316375,48543154,1000019
316376,48543154,1000029
316377,48543154,1000078
316378,48543154,1000092
316379,48543154,1000100
316380,48543154,1000102
316381,48543154,1000103
316382,48543154,1000111
316446,48543157,1000016
316447,48543157,1000019
316448,48543157,1000029
316449,48543157,1000100
316450,48543157,1000102
316451,48543157,1000103
316452,48543157,1000110
316453,48543157,1000111
318183,46614630,1000016
318184,46614630,1000019
318185,46614630,1000025
318186,46614630,1000026
318187,46614630,1000027
318188,46614630,1000102
318189,46614630,1000103
318190,46614630,1000108
318191,46614630,1000110
318192,46614630,1000111
318193,46614630,1000114
318352,48710472,1000002
318353,48710472,1000004
318354,48710472,1000009
318355,48710472,1000015
318356,48710472,1000019
318357,48710472,1000027
318358,48710472,1000029
318359,48710472,1000038
318360,48710472,1000102
318361,48710472,1000110
318362,48710472,2000148
319035,48713231,1000016
319036,48713231,1000018
319037,48713231,1000025
319038,48713231,1000026
319039,48713231,1000111
319040,48713231,1000114
319041,48713231,1000116
319845,48713638,1000002
319846,48713638,1000019
319847,48713638,1000027
319848,48713638,1000038
319849,48713638,1000046
319850,48713638,1000097
319851,48713638,1000100
319852,48713638,1000102
319853,48713638,1000103
319854,48713638,1000104
319855,48713638,1000110
319856,48713638,1000111
319857,48713638,1000112
319858,48713638,2000137
319859,48713638,2000148
321760,48710390,1000002
321761,48710390,1000016
321762,48710390,1000018
321763,48710390,1000019
321764,48710390,1000027
321765,48710390,1000078
321766,48710390,1000085
321767,48710390,1000102
321768,48710390,1000103
321769,48710390,1000104
321770,48710390,1000106
321771,48710390,1000110
321772,48710390,1000111
321773,48710390,1000116
321774,48710390,1000117
